DATA_YEAR,STATE_ABBR,STATE_NAME,TOT_POP,DIVISION_NAME,REGION_NAME,POPULATION_GROUP_DESC,TOTAL_OFFENDER_COUNT,OFFENDER_RACE,VICTIM_COUNT,OFFENSE_NAME,TOTAL_INDIVIDUAL_VICTIMS,LOCATION_NAME,BIAS_DESC,VICTIM_TYPES
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 500,000 thru 999,999",1,White,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Black,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 500,000 thru 999,999",0,Unknown,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 500,000 thru 999,999",0,Unknown,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 500,000 thru 999,999",0,Unknown,1,Intimidation,1,Community Center,Anti-Jewish,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 500,000 thru 999,999",0,Unknown,1,Destruction/Damage/Vandalism of Property,0,Church/Synagogue/Temple/Mosque,Anti-Christian,Religious Organization
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 500,000 thru 999,999",1,White,1,Intimidation,1,Residence/Home,Anti-Disability,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 500,000 thru 999,999",1,White,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Black,Law Enforcement Officer
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 500,000 thru 999,999",1,White,1,Simple Assault,1,Bar/Nightclub,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 500,000 thru 999,999",0,Unknown,1,Intimidation,1,Residence/Home,Anti-Black,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 500,000 thru 999,999",1,Black or African American,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-White,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 500,000 thru 999,999",1,White,1,Intimidation,2,Residence/Home,Anti-Black,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 500,000 thru 999,999",1,Black or African American,1,Intimidation,1,Department/Discount Store,Anti-Asian,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 500,000 thru 999,999",0,Unknown,1,Intimidation,1,Department/Discount Store,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"MSA counties from 10,000 thru 24,999",1,White,1,Intimidation,1,Residence/Home,Anti-Disability,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",1,White,1,Drug/Narcotic Violations,0,Hotel/Motel/Etc.,Anti-Multiple Races,Society/Public
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",0,Unknown,1,Theft From Motor Vehicle,1,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",0,Unknown,1,Drug Equipment Violations,0,Parking/Drop Lot/Garage,Anti-Multiple Races,Society/Public
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",0,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Hispanic/Latino,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",1,White,1,Drug/Narcotic Violations,0,Highway/Road/Alley/Street/Sidewalk,Anti-Multiple Races,Society/Public
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",1,White,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Black,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",1,White,1,All Other Larceny,1,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",4,White,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",1,White,1,Theft From Motor Vehicle,1,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",1,White,1,All Other Larceny,1,Residence/Home,Anti-Multiple Religions,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",1,Asian,1,Drug/Narcotic Violations,0,Highway/Road/Alley/Street/Sidewalk,Anti-Multiple Religions,Society/Public
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",0,Unknown,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 10,000 thru 24,999",1,White,1,Simple Assault,1,Commercial/Office Building,Anti-Sexual Orientation/Identity,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 10,000 thru 24,999",0,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"MSA counties from 10,000 thru 24,999",1,White,1,Embezzlement,0,Highway/Road/Alley/Street/Sidewalk,Anti-Multiple Races,Business
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",1,Black or African American,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",1,White,1,Simple Assault,1,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",0,Unknown,1,Theft of Motor Vehicle Parts or Accessories,1,Daycare Facility,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",1,Black or African American,1,Simple Assault,1,School-Elementary/Secondary,Anti-White,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 10,000 thru 24,999",0,Unknown,1,Theft From Motor Vehicle,1,Parking/Drop Lot/Garage,Anti-Multiple Religions,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 25,000 thru 99,999",0,Unknown,1,Motor Vehicle Theft,1,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",0,Unknown,1,Motor Vehicle Theft,0,School-College/University,Anti-Multiple Races,Other
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",1,White,2,Kidnapping/Abduction;Rape,1,Residence/Home,Anti-Sexual Orientation/Identity,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 25,000 thru 99,999",0,Unknown,1,Motor Vehicle Theft,1,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",0,Unknown,1,All Other Larceny,0,Bank/Savings and Loan,Anti-Multiple Races,Business
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 10,000 thru 24,999",1,White,1,Burglary/Breaking & Entering,1,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties under 10,000",2,Multiple,1,Intimidation,2,School-Elementary/Secondary,Anti-Black,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties under 10,000",1,White,2,Intimidation,3,Residence/Home,Anti-Black,Individual;Law Enforcement Officer
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",1,White,1,Burglary/Breaking & Entering,1,Residence/Home,Anti-Disability,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities under 2,500",1,Black or African American,1,Drug/Narcotic Violations,0,Convenience Store,Anti-Multiple Races,Society/Public
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities under 2,500",2,White,1,Drug/Narcotic Violations,0,Residence/Home,Anti-Multiple Races,Society/Public
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities under 2,500",1,White,1,Drug/Narcotic Violations,0,Parking/Drop Lot/Garage,Anti-Multiple Races,Society/Public
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 25,000 thru 99,999",1,White,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 25,000 thru 99,999",1,Black or African American,1,Intimidation,2,Residence/Home,Anti-White,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 25,000 thru 99,999",1,White,1,Intimidation,1,Government/Public Building,Anti-Sexual Orientation/Identity,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 25,000 thru 99,999",0,Unknown,2,Destruction/Damage/Vandalism of Property;Intimidation,1,Residence/Home,Anti-Disability,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 25,000 thru 99,999",1,White,1,Simple Assault,1,Residence/Home,Anti-Sexual Orientation/Identity,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 25,000 thru 99,999",1,Black or African American,1,Simple Assault,2,Residence/Home,Anti-Sexual Orientation/Identity,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 25,000 thru 99,999",2,White,1,Intimidation,1,Residence/Home,Anti-Sexual Orientation/Identity,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 25,000 thru 99,999",1,White,1,Rape,1,Residence/Home,Anti-Sexual Orientation/Identity,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 25,000 thru 99,999",2,White,1,Drug Equipment Violations,1,Highway/Road/Alley/Street/Sidewalk,Anti-Multiple Races,Society/Public
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 25,000 thru 99,999",1,White,1,Intimidation,1,Residence/Home,Anti-Sexual Orientation/Identity,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 25,000 thru 99,999",2,Multiple,1,Burglary/Breaking & Entering,1,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 25,000 thru 99,999",1,White,1,Intimidation,1,Residence/Home,Anti-Black,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 25,000 thru 99,999",2,White,1,All Other Larceny,1,Parking/Drop Lot/Garage,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 25,000 thru 99,999",0,Unknown,3,All Other Larceny;Burglary/Breaking & Entering;Destruction/Damage/Vandalism of Property,2,Residence/Home,Anti-Sexual Orientation/Identity,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",1,White,1,Shoplifting,0,Grocery/Supermarket,Anti-Multiple Races,Business
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",1,Black or African American,1,Intimidation,1,Bar/Nightclub,Anti-White,Law Enforcement Officer
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",0,Unknown,1,Drug/Narcotic Violations,0,Highway/Road/Alley/Street/Sidewalk,Anti-Multiple Races,Society/Public
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",1,Black or African American,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",0,Unknown,1,Burglary/Breaking & Entering,1,Residence/Home,Anti-Christian,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",1,White,1,Intimidation,2,Residence/Home,Anti-Black,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",4,White,1,Drug/Narcotic Violations,1,Residence/Home,Anti-Sexual Orientation/Identity,Society/Public
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",1,White,2,Intimidation,3,Residence/Home,Anti-Black,Individual;Law Enforcement Officer
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",1,White,1,Intimidation,1,Park/Playground,Anti-Black,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",1,White,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Black,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",1,Black or African American,1,Intimidation,1,School-Elementary/Secondary,Anti-White,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",1,White,1,Intimidation,1,Residence/Home,Anti-Sexual Orientation/Identity,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",0,Unknown,1,Destruction/Damage/Vandalism of Property,0,Other/Unknown,Anti-Christian,Business
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",1,White,1,Intimidation,1,Service/Gas Station,Anti-Black,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties under 10,000",1,Black or African American,1,Simple Assault,1,School-Elementary/Secondary,Anti-Black,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 25,000 thru 99,999",0,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Sexual Orientation/Identity,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",3,Multiple,2,Drug Equipment Violations;Drug/Narcotic Violations,1,Residence/Home,Anti-Sexual Orientation/Identity,Society/Public
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",1,White,1,Shoplifting,0,Grocery/Supermarket,Anti-Asian,Business
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",2,White,1,Pornography/Obscene Material,0,Daycare Facility,Anti-Multiple Races,Society/Public
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",2,White,1,Shoplifting,0,Grocery/Supermarket,Anti-Multiple Races,Business
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",0,Unknown,1,Theft From Motor Vehicle,1,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",1,White,1,Drug Equipment Violations,0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Society/Public
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities under 2,500",0,Unknown,1,Destruction/Damage/Vandalism of Property,0,School-College/University,Anti-Sexual Orientation/Identity,Government
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities under 2,500",4,Multiple,1,Simple Assault,4,Government/Public Building,Anti-Sexual Orientation/Identity,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities under 2,500",0,Unknown,1,Destruction/Damage/Vandalism of Property,0,School-College/University,Anti-Sexual Orientation/Identity,Government
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities under 2,500",0,Unknown,1,Destruction/Damage/Vandalism of Property,0,School-College/University,Anti-Sexual Orientation/Identity,Government
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities under 2,500",1,White,1,Intimidation,1,Parking/Drop Lot/Garage,Anti-Black,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 10,000 thru 24,999",1,Black or African American,1,Destruction/Damage/Vandalism of Property,0,Government/Public Building,Anti-White,Government
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 10,000 thru 24,999",1,White,1,Drug/Narcotic Violations,0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Society/Public
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties under 10,000",1,White,1,Drug/Narcotic Violations,0,Parking/Drop Lot/Garage,Anti-Multiple Races,Society/Public
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",0,Unknown,1,Destruction/Damage/Vandalism of Property,0,Highway/Road/Alley/Street/Sidewalk,Anti-Multiple Races,Business
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",1,White,1,Drug Equipment Violations,0,Highway/Road/Alley/Street/Sidewalk,Anti-Multiple Races,Society/Public
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",0,Unknown,1,All Other Larceny,1,Department/Discount Store,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",1,White,1,Drug/Narcotic Violations,0,Highway/Road/Alley/Street/Sidewalk,Anti-Multiple Races,Society/Public
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",2,White,1,Drug/Narcotic Violations,0,Restaurant,Anti-Multiple Races,Society/Public
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",1,White,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",1,White,1,Shoplifting,0,Service/Gas Station,Anti-Sexual Orientation/Identity,Business
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",1,White,1,Drug/Narcotic Violations,0,School-College/University,Anti-Multiple Races,Society/Public
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",1,White,1,Motor Vehicle Theft,1,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 10,000 thru 24,999",1,White,1,Simple Assault,1,Residence/Home,Anti-Multiple Religions,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 10,000 thru 24,999",0,Unknown,1,Theft From Motor Vehicle,0,Auto Dealership New/Used,Anti-Sexual Orientation/Identity,Business
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 10,000 thru 24,999",0,Unknown,1,All Other Larceny,1,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 10,000 thru 24,999",1,White,1,All Other Larceny,1,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",1,White,1,Shoplifting,0,Grocery/Supermarket,Anti-Multiple Races,Business
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",1,White,1,Intimidation,1,Hotel/Motel/Etc.,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 10,000 thru 24,999",1,White,1,Kidnapping/Abduction,1,Convenience Store,Anti-White,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",1,White,1,Simple Assault,1,Parking/Drop Lot/Garage,Anti-Black,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"MSA counties from 25,000 thru 99,999",0,Unknown,1,Robbery,1,Service/Gas Station,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"MSA counties from 25,000 thru 99,999",0,Unknown,1,Intimidation,1,Residence/Home,Anti-Black,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"MSA counties from 10,000 thru 24,999",0,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Black,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities under 2,500",1,White,1,Simple Assault,1,Residence/Home,Anti-Black,Law Enforcement Officer
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 10,000 thru 24,999",2,White,1,Robbery,1,Residence/Home,Anti-Sexual Orientation/Identity,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 10,000 thru 24,999",0,Unknown,1,Murder and Nonnegligent Manslaughter,1,Field/Woods,Anti-Sexual Orientation/Identity,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",1,White,1,Destruction/Damage/Vandalism of Property,3,Residence/Home,Anti-Black,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",0,Unknown,1,Destruction/Damage/Vandalism of Property,0,Park/Playground,Anti-Black,Government
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",2,White,1,All Other Larceny,1,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",0,Unknown,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 25,000 thru 49,999",1,White,1,Intimidation,1,Residence/Home,Anti-Sexual Orientation/Identity,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"MSA counties from 25,000 thru 99,999",1,White,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 10,000 thru 24,999",1,White,1,Intimidation,1,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 10,000 thru 24,999",0,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 10,000 thru 24,999",1,White,1,All Other Larceny,1,Residence/Home,Anti-Disability,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties under 10,000",1,Black or African American,2,Intimidation;Weapon Law Violations,1,Highway/Road/Alley/Street/Sidewalk,Anti-White,Law Enforcement Officer;Society/Public
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",0,Unknown,1,Destruction/Damage/Vandalism of Property,2,Residence/Home,Anti-Sexual Orientation/Identity,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",1,Black or African American,1,Simple Assault,1,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",1,Black or African American,1,Burglary/Breaking & Entering,1,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",1,White,1,Drug/Narcotic Violations,0,Highway/Road/Alley/Street/Sidewalk,Anti-Multiple Races,Society/Public
2017,KY,Kentucky,"4,454,189",East South Central,South,"Non-MSA counties from 10,000 thru 24,999",0,Unknown,1,Robbery,1,Convenience Store,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"MSA counties from 10,000 thru 24,999",1,Black or African American,3,Burglary/Breaking & Entering;Robbery;Simple Assault,2,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",2,White,1,Intimidation,1,Residence/Home,Anti-Sexual Orientation/Identity,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 2,500 thru 9,999",0,Unknown,1,Destruction/Damage/Vandalism of Property,2,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"MSA counties from 25,000 thru 99,999",1,White,1,Intimidation,2,School-Elementary/Secondary,Anti-Black,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"MSA counties from 25,000 thru 99,999",0,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"MSA counties from 25,000 thru 99,999",1,White,1,Intimidation,1,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 50,000 thru 99,000",0,Unknown,1,Destruction/Damage/Vandalism of Property,1,Commercial/Office Building,Anti-Jewish,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 50,000 thru 99,000",3,White,1,Burglary/Breaking & Entering,0,Residence/Home,Anti-Multiple Races,Business
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 50,000 thru 99,000",4,White,1,Drug/Narcotic Violations,0,Hotel/Motel/Etc.,Anti-Disability,Society/Public
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 50,000 thru 99,000",1,White,1,Intimidation,1,Residence/Home,Anti-Sexual Orientation/Identity,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 50,000 thru 99,000",0,Unknown,1,Counterfeiting/Forgery,0,Convenience Store,Anti-Multiple Races,Business
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 50,000 thru 99,000",1,Black or African American,1,Simple Assault,1,Residence/Home,Anti-Sexual Orientation/Identity,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 50,000 thru 99,000",1,Asian,1,Intimidation,1,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 50,000 thru 99,000",1,White,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Sexual Orientation/Identity,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 50,000 thru 99,000",1,White,1,Drug Equipment Violations,0,Hotel/Motel/Etc.,Anti-Multiple Races,Society/Public
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 50,000 thru 99,000",0,Unknown,1,Theft From Motor Vehicle,1,Residence/Home,Anti-White,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 50,000 thru 99,000",1,White,1,All Other Larceny,0,Specialty Store,Anti-Multiple Races,Business
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 50,000 thru 99,000",1,White,1,Drug/Narcotic Violations,0,Residence/Home,Anti-Multiple Races,Society/Public
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 50,000 thru 99,000",2,Black or African American,1,Shoplifting,0,Department/Discount Store,Anti-Multiple Races,Business
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 50,000 thru 99,000",1,White,1,Intimidation,1,Residence/Home,Anti-Disability,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 50,000 thru 99,000",0,Unknown,1,Intimidation,1,Residence/Home,Anti-Black,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 50,000 thru 99,000",1,White,1,Shoplifting,0,Department/Discount Store,Anti-Multiple Races,Business
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 50,000 thru 99,000",1,White,2,Intimidation,5,Specialty Store,Anti-Multiple Races,Individual;Law Enforcement Officer
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 50,000 thru 99,000",0,Unknown,1,Fondling,1,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 50,000 thru 99,000",0,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Multiple Races,Individual
2017,KY,Kentucky,"4,454,189",East South Central,South,"Cities from 50,000 thru 99,000",1,White,1,Intimidation,1,Residence/Home,Anti-White,Individual
